,Date,Tweet,User
349,2021-07-21 23:30:32,"#StopBebalPatuhiAturanPPKM
Jika kita semua patuh pada peraturan PPKM Darurat dan taat Prokes 5M. Penyebaran Covid-19 akan menurun sehingga PPKM Darurat dapat berakhir.Perlu jiwa gotong royong dari semua pihak untuk mendukung kebijakan pemerintah. https://t.co/4BBHc0tN3f",Manohara sekar
350,2021-07-21 23:30:31,Semoga para pejuang pencegahan covid 19 yang gugur di tempatkan yg mulia disisi Nya........aamiinn https://t.co/eMIRS7Ow5t,Saparuddin
351,2021-07-21 23:30:29,"Intinya jangan egois🙂 sabar dulu daripada nanti pas kena covid malah gabisa kerja sama sekali.. yuk semua walaupun ini masih blm ada solusi/bantuan setidaknya kita jg saling bantu antarsesama walopun sedikit tapi berarti bagi yang lain, stop menyalahkan mari intropeksi😊😊",C A N D Y P O P
352,2021-07-21 23:30:28,"tau ga yang aneh, ni orang lokal pada ngamuk gamau media lokal beritain tentang covid, padahal varian delta udah masuk. tolol abiszzzz",bee⁷
353,2021-07-21 23:30:27,"#StopBebalPatuhiAturanPPKM

Bersama kita akui sulit memang ekonomi saat ini
Namun info orang baik yg mau bantu sesama hadapi masa ini
buanyak !
Yuk syukuri itulah penyeimbangnya

Wis to, anteng sik ben sehat
mumet ra ndue duit isik mending
timbang mumet sesek ambekane
kenek covid https://t.co/9UB58erdao",Exotic Black Coffee ꪜ RANGGA
354,2021-07-21 23:30:25,Varian Delta dijangka jadi strain dominan dalam tempoh beberapa bulan akan datang https://t.co/pZhCGDQdAR,Utusan Malaysia
355,2021-07-21 23:30:22,"#StopBebalPatuhiAturanPPKM
Pada PPKM Darurat, masyarakat diharapkan tidak berpergian jika tidak benar-benar mendesak. Karena itu Satgas Penanganan Covid-19 telah menetapkan ketentuan bagi masyarakat yang terpaksa bepergian.
https://t.co/Jf6dv2xnxX",Manohara sekar
356,2021-07-21 23:30:21,"Juru Bicara Satgas Penanganan Covid-19 Prof Wiku Adisasmito, Selasa (6/7/2021), meminta seluruh masyarakat Indonesia mematuhi PPKM Darurat. Termasuk ketika terpaksa bepergian.harus benar2 ikuti protokol kesehatan

#StopBebalPatuhiAturanPPKM https://t.co/Ie3iCS3HI7",B0c4hkeling
357,2021-07-21 23:30:19,"Jalan-jalan tampak lengang di Teheran Rabu (21/7), sehari setelah Iran memberlakukan lockdown enam hari sementara kasus harian COVID-19 mencapai rekor tertinggi di Iran, yang sedang kewalahan menghadapi gelombang kelima pandemi.
Berita selengkapnya di: https://t.co/oDP1rRSrmH https://t.co/DLtmeBWTVe",VOA Indonesia
358,2021-07-21 23:30:19,@fiqszz Mgkin dia antivaksin covid-19 jer tu yerlah kan Covid-19 ni byk yg x betol dr betol,Mat_jEk 🇵🇸
359,2021-07-21 23:30:18,"#StopBebalPatuhiAturanPPKM
Situasi terkini penularan Covid-19 dan dampaknya terhadap dunia kerja baik yang bekerja di rumah maupun dari tempat kerja maka perlu dilakukan upaya untuk meningkatkan daya tahan pekerja agar tetap dapat bekerja dan produktif.
https://t.co/NLfO4JZ6Q4",Manohara sekar
360,2021-07-21 23:30:17,Pesan dr Hendro Gunawan Sp.Pd tentang gelombang baru Covid dan meninggalkan cara2 lama menghindarinya. https://t.co/JaJkVRbFNr,Muslimin B. Putra
361,2021-07-21 23:30:11,"@aMrazing Alasan emotionally and mentally drained:

1. Dapet kabar buruk kenalan kena covid
2. Dapet kabar duka
3. Baca berita covid memburuk
4. Baca berita",Let's Go Fuel
362,2021-07-21 23:30:08,"Ridwan Kamil Bawa Kabar Baik, Kematian dan Keterisian RS Covid-19 di Jabar Turun – Gubernur Jawa Barat, Ridwan Kamil menyampaikan kabar baik d... https://t.co/cfizVD3Q51 https://t.co/WHzDYDjUBm",Oke Zone
363,2021-07-21 23:30:03,Jokowi mestinya tau..pura2 nggak tau aja kali ..harusnya proyek2 infrastruktur dihentikan dulu..honor buat para buserrp stop dulu..gaji dpr dan pejabat2 negara potong..gaji staf2 milenial yg gak jelas kerjanya potong ..efisiensi! Fokus penanganan covid dulu!! https://t.co/g6Q6yifrUV,INDONESIA AJIB
364,2021-07-21 23:30:01,Realisasi Anggaran Penanganan Covid-19 di Jember Tergolong Rendah https://t.co/J3KQrfBfqO,Arif Hidayat
365,2021-07-21 23:30:00,"Jumlah tes Covid-19 terus menurun. Hal ini perlu segera disikapi karena dapat berpengaruh pada upaya pengendalian laju penularan Covid-19 di masyarakat. #Humaniora #AdadiKompas @deonisiaarlinta 

https://t.co/6IhUuVb3gf",Harian Kompas
366,2021-07-21 23:30:00,"Negara bagian Amerika Serikat, Florida, mengalami peningkatan kasus baru Covid-19, dan itu menyebabkan Arsenal dan Internazionale membatalkan rencana pramusim mereka. ❌ 
https://t.co/JFoG2g0FLf",Goal Indonesia
367,2021-07-21 23:30:00,"Mengajak kepada warganet untuk terus membantu kampanye pencegahan Covid-19, yaitu dirumah saja, dilarang berkerumum, dilarang berdekatan, cuci tangan pakai sabun, isolasi mandiri dengan menggunakan telemedicine, tidak mudik, dan tidak piknik.
 #StopBebalPatuhiAturanPPKM https://t.co/Bya0Z0V1TW",Cakrawalá Nusantará
368,2021-07-21 23:30:00,"Ayo ajak semua anggota keluarga kita untuk ikut vaksinasi dan terapkan prokes supaya tidak terpapar Covid-19, bukti nyata sudah ada, bahkan berujung pada meninggal dunia, saya tidak mau itu terjadi di kita dan keluarga yang kita sayangi. 

#StopBebalPatuhiAturanPPKM https://t.co/50XLK5DHnq",#Arus Bawah#
369,2021-07-21 23:29:59,Realisasi Anggaran Penanganan Covid-19 di Jember Tergolong Rendah https://t.co/w1tDQHCYqH,Sumbawanews
370,2021-07-21 23:29:57,"Dukung Percepatan Herd Immunity, Dandim Ikut Sosialisasikan Vaksinasi Covid-19
https://t.co/5BQFC7hXex
PPKM Pulihkan Rakyat",Arga
371,2021-07-21 23:29:38,0730 hrs: Aliran trafik lancar di sepanjang LSA. Hati - hati memandu. Terus berdisiplin dalam mematuhi SOP bagi membendung penularan wabak Covid-19,KESAS
372,2021-07-21 23:29:29,@AREAJULID Bismillah hbs itu dpt covid 😇😇,perigigi
373,2021-07-21 23:29:24,masih isoman udah mau sebulan isoman. pengen cepat-cepat vaksin rasanya. dari awal udah ada kabar bumil mau vaksin tuh happy banget tapi qodarnya Allah ngasih positif covid dulu jadi agak sedih. semoga semua baik-baik kedepannya ya baby starwarsku🤲🏻,bolaubi
374,2021-07-21 23:29:13,"@ana_khoz gak ada yg larang boss.. anda salah pahaam.. tapi kalo semua di bolehin sholad id seperti jaman belum ada pandemi.. Sy yakin RS gak cukup nampung pasien covid boss.. Para nakes pun pengin bebas sprti dahulu, anda egois boss.. Wooww Menakutkan ini para preman insaf hiii",Senopati Tour Madiun
375,2021-07-21 23:29:08,"@CNNIndonesia siape jg yg mo masuk..
yg ada malah dievakuasi 
https://t.co/2rBzWkO9Ym",DamarWulan
376,2021-07-21 23:29:02,Kasian generasi selanjutnya. Besok pas belajar sejarah pandemi Covid ngapalin istilahnya banyak banget,Atika Rakhmahayu
377,2021-07-21 23:28:50,"TNI Gelar Serbuan Vaksinasi Covid-19 secara massal di Lereng Merbabu Boyolali Jawa Tengah, dengan sasaran para santri yang mempertaruhkan nilai nasionalisme dan patriotisme, serta tempat calon-calon pemimpin bangsa. https://t.co/wudukAS1MB",Boyolali_info
378,2021-07-21 23:28:43,"tulung di tag nyang gus dolar ostrali..
mendingan deknen nyocoti wong² koyok asu ngene iki drpd nyocoti pemerintah ganti istilah penanganan covid-19..
#SowagTnan.. https://t.co/qn0WmEA9eh",bambang wirawan s
379,2021-07-21 23:28:42,"@zarazettirazr @CNNIndonesia yg ada malah di evakuasi 
https://t.co/2rBzWkO9Ym",DamarWulan
380,2021-07-21 23:28:41,"Komisi III DPR RI Minta Kapolri Berantas Mafia Obat Covid-19 yang Kian Marak
https://t.co/C5nVggaN0d
PPKM Pulihkan Rakyat",Arga
381,2021-07-21 23:28:37,Kayanya aku dah pernah kena covid deh hahhahah.,Hyudi
382,2021-07-21 23:28:26,"@jimmysinback @bonngbudi Tdk semua sesak nafas itu covid 19
Sakit lambung jg bisa bikin sesak nafas ketika gas lambung naik dan menekan saluran pernafasan",Na Romadhon
383,2021-07-21 23:28:21,"Tema dan Logo Hari Anak Nasional 2021, Pandemi Covid-19 Tantangan Besar Tahun Ini
 
https://t.co/5NlaQ3O6Dn via @tribunkaltim #temadanlogoharianaknasional2021 #HariAnakNasional #HAN2021 #pandemi #Covid19 #kapanharianaknasional #sejarahHariAnakNasional",TribunKaltim.co
384,2021-07-21 23:28:19,"@AREAJULID apa itu ppkm?

kena covid, nangees..",rina
385,2021-07-21 23:28:18,"@Hilmi28 Kalo mau masalah covid di negeri ini cepet kelar, coba deh Rektor UI masukin virus covid ke dlm tubuhnya.. dijamin covidnya kabur gak berani lagi masuk ke indonesia.. #RektorUISakti",Pria Tulen
386,2021-07-21 23:28:17,511 Orang di Lingkungan DPR RI Positif Covid-19https://ift.tt/2UsX4T2 https://t.co/CqoQxO5PmM,Ayojalanterus.com
387,2021-07-21 23:28:09,"@Lelaki_5unyi @CahyoGosok Di dekat rumah juga begitu , hanya sekali nggak jumatan ketika awal covid tun lalu, saff selalu rapat ampai sekarang dan marbot Ama imam tetap nggak pernah pakai masker , Alhamdulillah masih tetap sehat dan tidak terpapar sekarang.",lengkeng
388,2021-07-21 23:28:04,Jumlah Penerima Vaksinasi Covid-19 Harian pada 21 Julii 2021 https://t.co/WD229vUz2f https://t.co/tVEX1sjUyX,Investor Daily
389,2021-07-21 23:28:02,Ini 5 Perintah Pangkostrad Letjen Dudung Abdurachman Soal Pandemi Covid https://t.co/iCEwmWbo2o https://t.co/dpe1XVakpA,JOgja Coret
390,2021-07-21 23:28:00,"Bule Cantik Rusia Dideportasi dari Bali Usai Jalani Karantina Covid-19

https://t.co/hGFEH9wD6A",iNews
391,2021-07-21 23:27:59,"Rakyat butuh makan, sebelum covid melanda, idup udah pada susah. Nah ini, seperti ingin dibunuh secara perlahan dengan dipenjara tanpa dikasi makan...
#JanganTunggu2024",Pelupa
392,2021-07-21 23:27:42,"@detikcom Berarti tracing dan testing semakin intensif. Bagus bagi Bangsa. 

Laukdaun tanpa penyekatan covidiot dgn yg patuh prokes TIADA ARTI selain membazir uang dan tenaga. Jd semakin banyak yg mati, semakin cepat covid binasa. Apa yg terjadi sekarang tdk lbh bagai ...",Pandir Kelana
393,2021-07-21 23:27:31,"@STRKRSNDTY @prettybumper Semoga diberi kekuatan,kesabaran dan ketabahan. Semoga dalam melanjutkan perjalanan hidup kedepan lbh ikhlas dan semakin matang. Sya alami hal sama (istri gugur) krn covid ini. Gak mudah memang,namun perjalanan hidup harus dilanjutkan.beliau2 udh tenang kesyahidan.",Algorithm
394,2021-07-21 23:27:31,"Aku tak fhm lah family sepupu aku ni, aku tnya keadaan semasa je like, aku tnya baru lepss operate spa, positif covid ke, all drang jawab is seperti yg dinyatakan aki, like aki tak cerita apa pun masalahnya.. Tsk tnya karang mcm tak amik peduli, dsh tnya tade jawapan haih",ila
395,2021-07-21 23:27:29,@republikaonline Hanya slm covid..,fachri52
396,2021-07-21 23:27:28,@khairizulfadhli @HermyRahim @MadiAzmadi @maverick_97 @Khairykj Jap2 kenape trus ke CAC baru confirm covid?bukan ke kena confirmkan covid dulu baru boleh ke CAC.bukan boleh suka2 ke CAC tu.ayat kena jelas.boleh timbul kegentaran awam ni.jap sy tlg saudara tag @PDRMsia,Mr.Lee HM
397,2021-07-21 23:27:19,Memblokir semua friends yg gemar memviralkan berita2 mengerikan ttg covid adl jalan ninjaku utk tetap waras dan optimisch.,Patrisius
398,2021-07-21 23:27:17,"Dan ini yg buat umi gua dulu jadi anti vaksin🖕 sampai berbulan2 baru bisa ngeyakinin &amp; akhirnya bnar kejadian sekeluarga kena covid dan kita semua udh vaksin pertama alhamdulillah asma umi ga muncul, rhinitis gua jg ga muncul. Sekarang itu orng akhirnya mau vaksin, baru mau😒",yerin
399,2021-07-21 23:27:12,"harini kalau korg tgk angka kematian disebabkan covid, salah sorg is my cousin 😔 alfatihah https://t.co/zKVAKR8Sjg",ikmal
400,2021-07-21 23:27:00,"Bule Cantik Rusia Dideportasi dari Bali Usai Jalani Karantina Covid-19

https://t.co/mZFpZppKhG",iNews.id
401,2021-07-21 23:26:59,"Percayalah..
Covid itu juga mahluk Allah..
Padahal sdh dilarang masuk tuh covid...😂😂🤭 https://t.co/TgxIIpgE63",¥@N'$🇮🇩
402,2021-07-21 23:26:58,"SINIH AJA episode kali ini, kami akan membagikan beberapa doa dan dzikir yang dapat kita baca ditengah wabah Covid-19 seperti sekarang ini.
.
🔎Sumber : https://t.co/Stba9gczZ0

#sinaufiqihajaUKI
#UKI2021ForBetter
#KabinetAlFurqon
#UKI
#UKIFEBUnsoed
#Fiqih
#BerbagiIlmu https://t.co/XJUICnVGZ9",UKI FEB UNSOED
403,2021-07-21 23:26:54,"@VICE_ID Seluruh nakes
Seluruh pasien covid baik yg survive maupun tidak
Seluruh masyarakat yang bisa saling berbagi
Seluruh masyarakat yang taat prokes
Dan
Kamu",최해원
404,2021-07-21 23:26:51,"Pemilik nama panjang Amanda Gabriella Manopo Lugue ini menerangkan, ibunya tak sekadar melawan Covid-19.  #TempoSeleb https://t.co/HTd6HjWT83",TEMPO.CO
405,2021-07-21 23:26:42,"gaada yg peduli lagi ama dia,takut dikira kena covid deh keknya",Chandra Hari Muliadi
406,2021-07-21 23:26:42,@CNNIndonesia Giliran mati gk ada pertanggung jawabannya dibilang komorbidlah udah ketular covid duluanlah kan Konyol Fcksin!!,La Tahzan
407,2021-07-21 23:26:34,"""Covid hanya ada di RS, tidak ada org mati di masjid kena covid"".
Gobloknya ini memang genetis atau gimana? Coba kalau ada yg sakit misal positif covid plus comorbid jgn dibawa ke RS, tapi dibawa ke masjid, suruh rawat inap di masjid saja. Nanti kan tahu matinya di mana. https://t.co/NL5LwELkoW",Cak Adi
408,2021-07-21 23:26:30,"aduhai, cepatlah habia covid ni. Amin , walaupun takan habis virus ni, tapi lindungi lah rakyat malaysia dari terkena wabak ini. Amin https://t.co/utqnDmcxW4",🇵🇸 شافيق كام
409,2021-07-21 23:26:24,"@amarwatasutaa @ris_haswa @AgamKupie @setyahut @Gilang_Mahesa @jokowi Bukan nethink, kenyataannya kalian enggak perduli seberapa banyak orang yg jadi korban covid yg ada dipikiran lain jokowi turun turun malah kelompok kalian akan kecewa pandemi ini bisa diatasi kalian ingin pandemi ini makin dasyat dan meluas itulah Kemauan kalian",Revan Sian
410,2021-07-21 23:26:02,Kenali Perbedaan Penyakit Musim Hujan dan COVID-19 https://t.co/U5aMwNasY3,VIVAcoid
411,2021-07-21 23:26:00,"@ferlinn_22 @AdamPrabata Iya. Jadi saya udah vaksin sinovac 2x, masih bisa kena covid. Nah pasca kena covid ini apakah saya perlu vaksin lagi?",🇲 🇾 🇺
412,2021-07-21 23:25:58,@CNNIndonesia Telat oom yg ada qta yg di banned negara lain krn dianggap epicentrum covid... Ya Allah gusti... 😪,Rumah Kost Sadara putra depok
413,2021-07-21 23:25:51,"Sempat beredar kabar BPOM menerbitkan izin penggunaan darurat Ivermectin untuk COVID-19. Ditegaskan, Ivermectin masih terdaftar sebagai antiparasit/obat cacing. https://t.co/Y3P0t2JgPP",detikHealth
414,2021-07-21 23:25:50,"Syarat hanya dengan menunjukkan KTP. Dan misal (berharap tidak) kondisimu bergejala Covid bisa lakukan cek swab antigen atau PCR di Puskesmas Gratis, hasil bisa sehari dan beberapa hari tergantung puskesmas di masing2 wilayah.",Raja Brahman
415,2021-07-21 23:25:44,"Anti-coup motorcycle strike in Kachin's Hpa-Kant, SeikMu (SaiTaung) as usual.  JUNTA USES COVID AS WEAPONS #July21Coup  #WhatsHappeningInMyanmar https://t.co/BeZe6DLisJ",사랑 나비
416,2021-07-21 23:25:43,@alextham878 Covid tidak suka sama orang sombong!,Akuaku
417,2021-07-21 23:25:40,Covid emg jahat bgt ya:(,Rifqi Aufari
418,2021-07-21 23:25:36,"Sedihnye baca comments. ramai yg hilang org tersyg sbb covid, may allah protect my mak and adik2 yg jauh nun di mata kedah sana. 🥺 https://t.co/SZ3xEPWPM7",ct.
419,2021-07-21 23:25:34,"Kaus Covid-19 Masih Tinggi, India Catat Lebih dari 45 Ribu Kasus Jamur Hitam https://t.co/2jQJYiFs0A",Bisnis.com
420,2021-07-21 23:25:26,"Santun pagi shbt semuanya,, semoga kalian semua masih tetap patuh prokes,,sambil  sarapan pagi yuk kita simak penjelasan  dokter ini tentang bahayanya obesitas bila terpapar covid, 
Nara sumber: @doktervito 
#SehatIndonesiaku https://t.co/Rx8fL7eNNe",キミヘレ
421,2021-07-21 23:25:25,"Selamat pagi Sang Surya
Selamat pagi Sang bayu
Semangat pagi semua teman
yuk kita doa kan teman teman kita yg masih tergeletak karena covid 19 agar segera dapat sehat dan dapat beraktivitas kembali ... Amin 🙏🙏",..
422,2021-07-21 23:25:24,"Ya karena mereka yg ngumpul ga punya empati. 

Ppkm bikin beberapa orang jadi sulit mencari uang, tapi ada sekumpulan orang bodoh menyepelekan covid dengan bikin twit kyk gitu. https://t.co/pweYb8IUZ1",Mar
423,2021-07-21 23:25:21,"Gelanggang olahraga (GOR) Matraman, Jakarta Timur, rencananya mulai digunakan untuk menampung pasien Covid-19 pada Jumat besok 23 Juli 2021. #TempoMetro https://t.co/UtE5SESLD1",TEMPO.CO
424,2021-07-21 23:25:20,Tiga Atlet Afsel Terinfeksi Covid-19 https://t.co/mKFGgT1kcn https://t.co/EBG10PITxM,Investor Daily
425,2021-07-21 23:25:20,@nameisnoval Pihak yang melanggar kebijakan PPKM Darurat dengan menciptakan kerumunan yang cukup besar hingga menimbulkan klaster Covid-19 akan dikenai sanksi menggunakan pasal KUHP pasal 212 dan 218.,northwell
426,2021-07-21 23:25:07,"@CNNIndonesia Kelapa Muda 
Laris manis masa Pandemi Covid ,19 dikota Meulaboh Aceh Barat, 
Customer tau khasiatnya bagi kesehatan.. https://t.co/e8O0Ql2lbf",Jambo Ue Muda Meulaboh
427,2021-07-21 23:25:06,"@AREAJULID Ingat saat lu males malesan dirumah
Temen lu diluar sana kena covid
🤣🤣🤣",indria
428,2021-07-21 23:25:01,Sekarang mulai merah lagi. Panik ga? Panik ga? Engga lah kan ga percaya covid.,Third NPC
429,2021-07-21 23:24:51,"“Jangan dibawa ke rumah sakit, nanti di-covid-kan”

Untung aj bukan orgtua w 🙄 https://t.co/RoxFxYU86f",ᬩ᭄ᬭᬶᬕᬶᬢ᭄ᬢ​ᬅᬤ᭄ᬜᬦ
430,2021-07-21 23:24:48,"@Bisniscom Tolong bahas ekonomi rakyat kondisi ini sangat Urgenci.
Stop bahas covid rakyat susa.sudah banyak medsos tentang misi tidak percaya ada hoax ada yang benar tolong ibu puan Maharani MPR DPR Punya tanggungjawab",AjharHi.R.Dodego
431,2021-07-21 23:24:48,berapa covid di jakarta hari ini,KURSI PIJAT JAKARTA Info Jual Beli Dan Event Sewa
432,2021-07-21 23:24:38,Berikut adalah deretan fakta perihal dugaan kartel kremasi di tengah pandemi Covid-19 yang Tempo rangkum. #TempoMetro https://t.co/BnTY4swVEz,TEMPO.CO
433,2021-07-21 23:24:34,@tribunnews Angka2 Covid juga harus jujur sesuai fakta https://t.co/lcgbjawpbI,jangan Nyusahin Rakyatmu
434,2021-07-21 23:24:30,"lalu ada keraguan pada beberapa topik. inisiatif tanya nih ke dokter via telemedicine (klik khusus buat penanganan covid). lalu konsultasi lah dengan detail, berbagai argumen (yg kebanyakan diambil dr lembaga kesehatan besar) gue lontarkan, tapi...",Bas
435,2021-07-21 23:24:30,"sebelum sampai selama kena covid, gue selalu baca (atau nonton) informasi terupdate perihal pencegahan, penanganan, sampai recovery, dan long covid. apalagi terkait fact vs hoax.",Bas
436,2021-07-21 23:24:19,"@nameisnoval PPKM adalah kebijakan Pemerintah Indonesia sejak awal tahun 2021 untuk menangani pandemi Covid-19 di Indonesia. Sebelum pelaksanaan PPKM, pemerintah telah melaksanakan pembatasan sosial berskala besar yang berlangsung di sejumlah wilayah indonesia",northwell
437,2021-07-21 23:24:19,"@Mochacyno itu yang bilang . 
covid klo sekali kena trus gak kena lagi mitos itu :v . temen kerjaku kena 2 x njir. 
aku baru 1 x.",goodman-sub
438,2021-07-21 23:24:10,"""..., Kami (-Allah-) menuliskan apa-apa yang mereka kerjakan dan bekas-bekas yang mereka tinggalkan”. (QS. Yaasiin-36:12)

Semangat pagi, selamat beraktifitas &amp; menebar kebaikan....

#CovidIsNotOver, Patuhi Prokes #Covid",Arsul Sani
439,2021-07-21 23:24:08,"Dokter Reisa: Pribadi Bertanggung Jawab Jadi Kunci Keluar dari Situasi Pandemi Covid-19
 
https://t.co/ETX8uMCxTD via @tribunnews",Tribunnews.com
440,2021-07-21 23:24:03,"Rektor UI yg positif Covid-19, dokternya yg dikarantina. 😷😷",Nêng Añy@r
441,2021-07-21 23:24:03,"@ABSetyono @PlateJohnny @kemkominfo @KSPgoid @liputan6dotcom @FirzaHusain @Aryprasetyo85 @Spy_Zone85 @Dennysiregar7 @narkosun @vita_AVP Dukung @kemkominfo berantas hoax Covid-19 di semua ruang digital. 

@PlateJohnny",💞🇲🇨F꙯A꙯🇲🇨💞
442,2021-07-21 23:23:58,"@bonngbudi Covid bnr2 bikin parno ya sesek napas sedikit uda panik, semoga musibah ini cepat berlalu 😭",jimmy sin
443,2021-07-21 23:23:44,Surabaya akan memasifkan pengetesan dan pelacakan Covid-19 https://t.co/PWH9GAK568,Republika.co.id
